word,count,freq
thorn,6116663,3.8377842256730094e-5
clare,6111252,3.8343891963171145e-5
trays,6019705,3.7769497669243744e-5
rhyme,6019626,3.7769001998722365e-5
silty,6017133,3.7753360142902285e-5
lathe,6000223,3.764726155408657e-5
datum,5998422,3.763596152106131e-5
grind,5982179,3.753404789728049e-5
geese,5961406,3.74037116474006e-5
rubin,5956057,3.7370150361086276e-5
gorge,5942315,3.7283928787608714e-5
argon,5926265,3.7183226105734545e-5
flare,5871838,3.6841734213749154e-5
lotus,5861348,3.67759166976831e-5
ethic,5847744,3.669056097904034e-5
niche,5832453,3.659462049875761e-5
moose,5829637,3.6576952040679246e-5
awoke,5818653,3.650803501527701e-5
grate,5783223,3.6285736197906174e-5
weave,5762012,3.615265180007234e-5
eased,5753833,3.610133421533409e-5
shunt,5721420,3.589796499243144e-5
nasty,5708982,3.581992511971176e-5
rosen,5706438,3.5803963274061424e-5
spies,5705431,3.57976450434915e-5
perch,5696972,3.574457065184205e-5
cling,5695567,3.5735755245734064e-5
beech,5692439,3.5716129202811795e-5
petit,5689379,3.5696929812996534e-5
rusty,5687129,3.5682812614602956e-5
camel,5657960,3.549979725462864e-5
broom,5647775,3.5435893403233726e-5
brock,5645382,3.542087897845336e-5
evade,5644524,3.541549562013261e-5
frail,5632598,3.534066819433626e-5
scare,5619697,3.52597233159027e-5
scrub,5609661,3.519675433675695e-5
steak,5591884,3.5085215920826913e-5
brink,5584864,3.5041170261838955e-5
gauze,5583960,3.503549828523994e-5
brute,5576016,3.498565516344502e-5
satin,5539358,3.475565149290649e-5
timer,5534510,3.472523363610113e-5
crawl,5521030,3.4640655931947626e-5
pouch,5516509,3.4612289774642134e-5
sting,5502190,3.452244792406542e-5
reins,5494468,3.4473997699178665e-5
mucus,5493725,3.446933588655359e-5
blaze,5493511,3.44679931841286e-5
shark,5493083,3.446530777927862e-5
scant,5487012,3.4427216440857554e-5
razor,5468334,3.431002487125969e-5
taper,5444219,3.4158719876032544e-5
comma,5434525,3.409789671104263e-5
jolly,5414047,3.3969411382729896e-5
humid,5400728,3.3885843842550325e-5
feces,5395872,3.385537579126179e-5
shank,5391784,3.382972641035826e-5
truss,5384215,3.3782236154962274e-5
knelt,5355419,3.36015611127661e-5
chute,5351616,3.3577699910325756e-5
rinse,5340042,3.3505081041789204e-5
ceded,5339957,3.3504547725405446e-5
idiot,5324975,3.341054600703543e-5
dogma,5321159,3.338660323855992e-5
timed,5318371,3.3369110461172685e-5
blush,5312771,3.333397432294867e-5
viola,5285432,3.3162440951001135e-5
omega,5276781,3.3108161891755436e-5
adobe,5269721,3.306386526035159e-5
femur,5268934,3.305892737806904e-5
seine,5260134,3.300371344657417e-5
debut,5258532,3.299366200131794e-5
quail,5256382,3.298017223396408e-5
finch,5223855,3.277608773967616e-5
groom,5217226,3.273449533605349e-5
raced,5202432,3.2641673188038125e-5
spice,5192074,3.2576683880944504e-5
fecal,5176359,3.2478083093053376e-5
dixie,5172110,3.245142354817591e-5
lemma,5171933,3.2450312995235615e-5
pedal,5159797,3.2374167964255865e-5
fitch,5139315,3.224565753870155e-5
brisk,5123823,3.214845592202898e-5
gypsy,5108475,3.205215780605361e-5
chant,5094423,3.1963991196352926e-5
cadet,5089351,3.193216789401861e-5
grill,5057590,3.17328895214949e-5
otter,5053419,3.170671937282841e-5
mamma,5046777,3.166504540317057e-5
shoal,5038395,3.1612454133421706e-5
rouse,5033430,3.158130218229988e-5
beset,5027693,3.1545306463551466e-5
wafer,5022655,3.151369648777065e-5
truce,5005942,3.140883393810317e-5
latex,4981662,3.12564936816605e-5
facet,4977023,3.122738715572814e-5
chili,4974853,3.121377190216634e-5
witty,4948421,3.1047929329749016e-5
bleed,4940986,3.100127983194624e-5
dryer,4928981,3.092595673562852e-5
paced,4914715,3.083644742350286e-5
gloss,4905609,3.077931355302646e-5
waged,4903690,3.0767273151374334e-5
allah,4899884,3.07433931260028e-5
scots,4888890,3.067441335749659e-5
ovate,4855907,3.046746777766757e-5
tibia,4849290,3.0425950665769665e-5
bleak,4845401,3.040154987263517e-5
align,4844442,3.0395532808964307e-5
calyx,4843485,3.038952829391424e-5
rayon,4819328,3.0237959777650417e-5
famed,4813130,3.0199071601808914e-5
purge,4812160,3.019298552072368e-5
laird,4806088,3.015488790799222e-5
spasm,4801991,3.012918205829512e-5
crook,4801943,3.0128880891396055e-5
trump,4752019,2.9815642219129007e-5
anion,4745485,2.977464587499406e-5
bulky,4734995,2.9708828358928015e-5
glaze,4722665,2.963146611173122e-5
envoy,4698947,2.9482652017731744e-5
cheat,4676523,2.9341956881386172e-5
genet,4669599,2.929851355619634e-5
helix,4662510,2.9254034969790984e-5
radii,4659127,2.9232808977717443e-5
oddly,4607936,2.8911620754177212e-5
chert,4603779,2.888553844585628e-5
palsy,4598373,2.8851619523849317e-5
smoky,4594019,2.8824301176380148e-5
pence,4584115,2.8762160406206828e-5
usury,4551147,2.8555308941033763e-5
moths,4551006,2.8554424263267765e-5
tally,4544079,2.8510962115146744e-5
choke,4526814,2.840263614614004e-5
stair,4526678,2.840178283992603e-5
remit,4517159,2.834205767925561e-5
glide,4503415,2.8255823557157254e-5
setae,4500446,2.823719512958813e-5
brent,4494330,2.8198821447199192e-5
fable,4487278,2.815457501027853e-5
dolly,4480228,2.811034112197866e-5
evoke,4479794,2.8107618071266297e-5
snack,4468057,2.8033976490135012e-5
gleam,4455304,2.7953960209640225e-5
dusky,4444666,2.78872140956354e-5
slash,4441879,2.786972759255856e-5
frown,4428461,2.778553889564967e-5
freer,4416138,2.7708220568625657e-5
amine,4403488,2.7628850542101776e-5
slick,4397788,2.7593086972838052e-5
shady,4386460,2.7522011584659198e-5
poker,4367221,2.7401300126928532e-5
barth,4339396,2.722671744012798e-5
cider,4339115,2.7224954358906385e-5
curly,4338216,2.721931375385935e-5
avert,4335936,2.720500832615386e-5
silva,4329944,2.7167412658254172e-5
arson,4329330,2.7163560231670324e-5
mania,4301961,2.699183863041087e-5
swarm,4299326,2.6975305822514396e-5
abate,4297186,2.6961878798264504e-5
edict,4296329,2.695650171425415e-5
tramp,4277609,2.6839046623619606e-5
snowy,4271554,2.6801055674164893e-5
roche,4246436,2.6643457545609414e-5
lupus,4237660,2.6588394197564073e-5
aloft,4233744,2.6563823998048853e-5
rogue,4221506,2.6487038987408597e-5
mourn,4217399,2.6461270394607525e-5
vicar,4207188,2.6397203411142278e-5
spake,4201016,2.6358478367371103e-5
avant,4186676,2.626850475627605e-5
cheng,4182963,2.624520824177145e-5
fowls,4173000,2.6182697287284696e-5
widen,4146159,2.601428852191494e-5
bower,4142551,2.599165081000204e-5
franc,4138213,2.5964432851499226e-5
malay,4138060,2.5963472882008462e-5
alias,4129888,2.5912199217442996e-5
froze,4123868,2.5874427868852185e-5
puppy,4119777,2.5848759665017466e-5
smear,4117061,2.583171863797882e-5
quilt,4112359,2.5802216830491446e-5
spore,4108622,2.5778769732537318e-5
valor,4103401,2.5746011557953827e-5
obese,4088762,2.5654161928050025e-5
buggy,4087452,2.5645942581429764e-5
drier,4085314,2.5632528105800672e-5
boyer,4085162,2.5631574410620305e-5
tudor,4074939,2.5567432135430295e-5
natal,4071526,2.554601791404484e-5
judas,4067364,2.5519904234171925e-5
comer,4055460,2.5445214843204314e-5
milky,4047250,2.5393702754843754e-5
abyss,4040270,2.5349908068271687e-5
theta,4038981,2.5341820482169768e-5
dimly,4030007,2.528551482066579e-5
tacit,4028138,2.5273788134533527e-5
aptly,4020651,2.5226812372590105e-5
crete,4005556,2.5132101657145205e-5
filth,4002321,2.5111804263010442e-5
erase,3990790,2.5039455189820968e-5
ingot,3990196,2.5035728249445065e-5
norma,3971597,2.491903235036857e-5
parry,3969771,2.4907575459583384e-5
fossa,3966540,2.488730316269021e-5
avian,3960205,2.48475554063243e-5
recur,3954537,2.4811992614993283e-5
semen,3945774,2.4757010832983104e-5
slang,3944793,2.4750855734483503e-5
berth,3940369,2.4723098185286538e-5
twine,3931947,2.4670255943121785e-5
mural,3925660,2.4630809353654937e-5
bribe,3918610,2.4586575465355064e-5
scarf,3905774,2.4506038417097315e-5
mimic,3900612,2.4473650426827257e-5
lowry,3889221,2.440217975709338e-5
clown,3878875,2.433726574172452e-5
platt,3871153,2.428881551683777e-5
sever,3870407,2.42841348812815e-5
logos,3869742,2.42799624648674e-5
plump,3864558,2.4247436439768603e-5
willy,3863530,2.4240986448680337e-5
hitch,3862561,2.4234906641905505e-5
patio,3856335,2.419584278537288e-5
lucid,3847424,2.4139932405423924e-5
farce,3845977,2.4130853478279255e-5
boxer,3840348,2.409553538505373e-5
havoc,3832056,2.4043508803240605e-5
mover,3818293,2.3957155469244705e-5
drown,3817660,2.395318383076331e-5
triad,3813071,2.3924391020350813e-5
snout,3812686,2.3921975410847914e-5
foxes,3806559,2.388353271104461e-5
dined,3791587,2.378959373577856e-5
snail,3784673,2.37462131536927e-5
leafy,3784351,2.374419282574482e-5
suing,3764999,2.3622772370939275e-5
dizzy,3764653,2.3620601459541864e-5
axiom,3763302,2.3612124866195322e-5
shack,3762445,2.360674778218497e-5
towed,3754801,2.3558786953509194e-5
lowly,3754567,2.3557318764876262e-5
expel,3754367,2.3556063902796835e-5
sedan,3743674,2.3488972701720168e-5
hoard,3737322,2.3449118282077504e-5
scoop,3726921,2.3383859179636802e-5
magma,3725521,2.33750751450808e-5
ensue,3724804,2.3370576464526045e-5
idiom,3704767,2.324485810709846e-5
aloof,3703200,2.323502626270613e-5
cowan,3699776,2.321354302390631e-5
plumb,3699382,2.3211070945609835e-5
laity,3697859,2.3201515170874984e-5
auger,3675085,2.305862402589041e-5
mirth,3673637,2.3049538824435346e-5
brett,3666312,2.300357950077626e-5
jonah,3665504,2.2998509857975368e-5
rigor,3662578,2.298015122575332e-5
repel,3660468,2.2966912430815348e-5
zeros,3659739,2.2962338458535827e-5
keyed,3653363,2.2922333455443635e-5
usher,3653020,2.2920181366977413e-5
slant,3647830,2.2887617696016233e-5
iliac,3641904,2.2850436132602753e-5
hound,3638699,2.2830326967779905e-5
icing,3636904,2.281906458061703e-5
roach,3622967,2.2731619516612025e-5
aroma,3611868,2.2661980945514117e-5
rowan,3606583,2.2628821215065206e-5
props,3597654,2.25727978975291e-5
vowed,3581448,2.2471116423232975e-5
pease,3580601,2.2465802082326595e-5
glued,3580334,2.2464126841450555e-5
humus,3559431,2.233297493121904e-5
patty,3553537,2.229599414573827e-5
slump,3550530,2.2277127294374057e-5
haunt,3546067,2.2249125047071598e-5
hilly,3543326,2.2231927162273027e-5
diver,3542800,2.2228626875004127e-5
penna,3529689,2.2146364391387166e-5
turbo,3514343,2.205007882403258e-5
crate,3497664,2.1945429600918608e-5
groan,3496111,2.1935685596871842e-5
butyl,3490641,2.190136511899946e-5
devon,3485612,2.186981161201222e-5
poppy,3481652,2.1844965342839526e-5
amuse,3479361,2.1830590897719666e-5
hurst,3475814,2.1808335918740996e-5
adept,3464859,2.1739600848340276e-5
tempt,3449305,2.1642010224423088e-5
venom,3445455,2.161785412939408e-5
ryder,3445301,2.161688788559292e-5
bison,3434852,2.1551327616253154e-5
waltz,3431407,2.152971261693499e-5
flake,3428401,2.1510852039881174e-5
algal,3419326,2.145391267302709e-5
spade,3416066,2.1433458421132397e-5
hough,3388717,2.1261862306080885e-5
nodal,3388061,2.125774635846036e-5
sloop,3380303,2.120907025839931e-5
steed,3379358,2.120314103507401e-5
regal,3375638,2.117980060039663e-5
friar,3369558,2.114165279318199e-5
windy,3369378,2.1140523417310505e-5
wager,3363855,2.1105870400987076e-5
rivet,3361771,2.1092794738119427e-5
hires,3360691,2.108601848289051e-5
borer,3360581,2.1085328308746822e-5
orion,3349834,2.101789829490871e-5
darby,3332130,2.090681790363766e-5
scary,3331573,2.090332311274645e-5
relic,3329902,2.0892838740072823e-5
aztec,3323584,2.0853197646983664e-5
snare,3318003,2.08181807206572e-5
whore,3315315,2.0801315374309675e-5
sneak,3312615,2.078437473623738e-5
chunk,3309812,2.0766787844194188e-5
nexus,3309279,2.0763443636752508e-5
snuff,3308778,2.076030020724354e-5
raged,3306536,2.074623320333314e-5
torso,3303759,2.072880944336027e-5
clasp,3295059,2.067422294290511e-5
sling,3277933,2.056676910304361e-5
giver,3274312,2.0544049825095552e-5
oasis,3270257,2.051860749643513e-5
misty,3265621,2.0489519793433966e-5
godly,3264554,2.0482825104240213e-5
laced,3264287,2.0481149863364176e-5
crows,3262583,2.047045843844744e-5
swain,3255116,2.042360816271196e-5
rosin,3254326,2.0418651457498217e-5
shave,3246392,2.0368871078807273e-5
ditto,3240442,2.033153893194426e-5
donee,3233109,2.0285529413802e-5
bully,3232726,2.0283126352919893e-5
chaps,3228971,2.0259566317378616e-5
uncut,3209480,2.013727373342787e-5
taboo,3205164,2.011019380975379e-5
pasha,3204755,2.010762761680136e-5
canes,3198551,2.0068701795097474e-5
braid,3198317,2.0067233606464542e-5
pinus,3194996,2.0046396621635624e-5
sawed,3193175,2.0034971102402422e-5
slime,3187310,1.999817227192317e-5
metre,3179208,1.9947337809085504e-5
payer,3179130,1.9946848412874526e-5
heron,3178793,1.994473397027069e-5
gulch,3171406,1.9898385639366982e-5
aught,3159730,1.982512679116992e-5
allis,3153046,1.9783189300475404e-5
porte,3139028,1.969523601732823e-5
bevel,3137733,1.9687110785363928e-5
grout,3135209,1.9671274425921537e-5
loser,3134462,1.9666587516054867e-5
waxed,3125547,1.9610652038864325e-5
brill,3124888,1.9606517268312607e-5
borax,3124141,1.960183035844594e-5
titan,3119880,1.9575095521843705e-5
trier,3109351,1.9509033307672168e-5
pluck,3108793,1.9505532242470563e-5
roper,3108133,1.9501391197608448e-5
shawl,3104808,1.948052911553794e-5
savoy,3103106,1.9469850239242e-5
sable,3102042,1.9463174372979438e-5
boxed,3100880,1.9455883624297958e-5
gaunt,3090762,1.9392400151699648e-5
taber,3090481,1.939063707047805e-5
spool,3082023,1.9337568953139e-5
anvil,3079084,1.9319128754881793e-5
junta,3075509,1.9296698095211998e-5
alder,3069346,1.9258029520234396e-5
scrip,3063851,1.9223552184602088e-5
mower,3055120,1.9168771180524618e-5
bulge,3043317,1.9094715494907117e-5
loamy,3041655,1.9084287591027065e-5
vexed,3041633,1.9084149556198327e-5
bathe,3038088,1.906190712584045e-5
wight,3037378,1.9057452365458474e-5
spire,3036899,1.9054446970778245e-5
mated,3027970,1.899842365324214e-5
smash,3023210,1.896855793575173e-5
ardor,3014177,1.891188208993432e-5
tinge,3008515,1.887635694446569e-5
didst,3001049,1.8829512943040608e-5
codex,2998538,1.8813758149633376e-5
oiled,2996343,1.8799986038311644e-5
mulch,2993462,1.8781909750057472e-5
winch,2971806,1.8646033284096905e-5
paddy,2966615,1.8613463338825328e-5
shaky,2957974,1.8559247022683602e-5
raton,2941373,1.8455087195780603e-5
fling,2916613,1.82997352703473e-5
stoop,2914764,1.8288134070422978e-5
stung,2901322,1.820379479006456e-5
cisco,2886162,1.810867624444385e-5
spawn,2875107,1.8039313743003414e-5
siren,2875042,1.8038905912827598e-5
aster,2874311,1.8034319391927288e-5
piped,2869011,1.800106554682242e-5
groin,2866270,1.7983867662023847e-5
gable,2862485,1.7960119397170652e-5
slows,2862122,1.795784182249649e-5
hives,2858101,1.793261282038957e-5
brunt,2849622,1.787941294253218e-5
sleek,2844960,1.7850162107460695e-5
spout,2833600,1.777888594134913e-5
colic,2816735,1.7673069696501285e-5
freak,2816419,1.7671087014415788e-5
shrug,2814059,1.7656279641878526e-5
fared,2813958,1.7655645936528413e-5
merle,2810605,1.7634608173766787e-5
aired,2798480,1.755853216020141e-5
banco,2795891,1.75422879705832e-5
spicy,2777302,1.742565481461068e-5
liber,2775704,1.7415628466596044e-5
aural,2769297,1.7375428959881537e-5
verso,2765580,1.735210734813535e-5
amiss,2765348,1.7350651708123212e-5
pecan,2759947,1.7316764157668232e-5
jetty,2758891,1.731013848588885e-5
koran,2758833,1.7309774575885816e-5
knoll,2755284,1.728750704828635e-5
chops,2754135,1.7280297865640028e-5
rebut,2754062,1.7279839840981036e-5
chevy,2753591,1.7276884640783982e-5
adorn,2753363,1.7275454098013433e-5
nobly,2751391,1.7263081157910264e-5
quash,2749062,1.7248468288995314e-5
ariel,2748084,1.7242332013426906e-5
whirl,2742392,1.720661863864636e-5
cobra,2740686,1.719591466510883e-5
prune,2738994,1.718529853191686e-5
silky,2732974,1.714752718332605e-5
loess,2726592,1.7107484534371475e-5
quill,2724970,1.7097307602907304e-5
jewry,2724637,1.7095218257545055e-5
fated,2724332,1.7093304592873927e-5
chasm,2722926,1.7084482912455542e-5
kneel,2720357,1.7068364209045277e-5
aryan,2719174,1.7060941699845455e-5
matte,2718271,1.7055275997556832e-5
juicy,2717344,1.704945971181868e-5
taint,2714114,1.7029193689235904e-5
snell,2710538,1.7006756755255712e-5
salty,2700671,1.6944848134567086e-5
payor,2687889,1.6864649899070784e-5
carve,2685515,1.684975468618796e-5
hover,2672514,1.6768182376714685e-5
bravo,2670797,1.6757409385762787e-5
speck,2670331,1.6754485557117716e-5
ebony,2670085,1.6752942076760018e-5
adore,2663893,1.67140915467809e-5
fuchs,2661786,1.6700871574774117e-5
rover,2651005,1.66332282343825e-5
lobed,2648288,1.6616180933033457e-5
strut,2647011,1.6608168638656304e-5
blink,2638696,1.6555997747704047e-5
cello,2628788,1.6493831880289137e-5
tweed,2627041,1.6482870660025324e-5
shove,2621746,1.6449648186472444e-5
aphis,2614290,1.6402866928151333e-5
flyer,2601554,1.6322957310933298e-5
cadre,2596789,1.6293060221890905e-5
stoic,2596526,1.6291410078256454e-5
lysis,2596378,1.6290481480317677e-5
toned,2594249,1.6277123473482158e-5
annul,2592159,1.6264010164752123e-5
sewed,2590715,1.6254950060538647e-5
mummy,2587609,1.6235462052445116e-5
areal,2587224,1.6233046442942217e-5
gated,2584646,1.6216871270738375e-5
ripen,2581613,1.6197841287303836e-5
melon,2579199,1.6182695102005128e-5
squid,2575196,1.615757903748536e-5
eaves,2574197,1.6151311001398613e-5
ruddy,2572211,1.613885022094988e-5
inset,2570625,1.612889916466001e-5
poked,2563721,1.6085581325678126e-5
dazed,2562084,1.6075310279558e-5
poise,2559337,1.605807474889704e-5
blest,2550276,1.6001223222388515e-5
leapt,2546892,1.5979990956004575e-5
tunic,2535024,1.5905527440211265e-5
mused,2534398,1.590159972190265e-5
ascii,2533428,1.5895513640817422e-5
heave,2528994,1.586769334851648e-5
vodka,2526718,1.585341301805258e-5
ulnar,2526096,1.5849510396985557e-5
gravy,2525105,1.5843292555381986e-5
sheen,2502363,1.570060218833012e-5
riser,2498071,1.5673672848105578e-5
karma,2497532,1.5670290994801515e-5
swirl,2495368,1.5656713387102094e-5
paolo,2493028,1.5642031500772775e-5
clump,2491397,1.5631798100515034e-5
lilac,2490035,1.5623252489754124e-5
agile,2489365,1.5619048701788036e-5
sault,2486283,1.5599711277144036e-5
islet,2484375,1.5587739892906283e-5
sirup,2482188,1.5574017976067727e-5
leech,2480327,1.556234148441864e-5
azure,2474988,1.5528842941208287e-5
brant,2462545,1.5450771696936614e-5
chaff,2462349,1.5449541932098776e-5
lured,2461479,1.5444083282053257e-5
scour,2456315,1.5411682743162402e-5
asses,2454698,1.540153718325022e-5
plied,2448898,1.5365146182946783e-5
zonal,2442995,1.5328108928672437e-5
ladle,2442205,1.5323152223458694e-5
whorl,2441127,1.5316388516850572e-5
tiled,2440380,1.5311701606983902e-5
alibi,2435556,1.528143433362808e-5
monde,2430996,1.5252823478217098e-5
bunny,2427214,1.5229094036295097e-5
reeve,2422624,1.5200294951572203e-5
forte,2422251,1.5197954633794068e-5
tease,2415239,1.515395916928929e-5
diced,2413324,1.5141943864878758e-5
pubic,2405606,1.5093518737233596e-5
stave,2403145,1.5078077659346222e-5
tabor,2398620,1.5049686404799142e-5
slade,2397832,1.5044742248206192e-5
canto,2395516,1.5030210945326406e-5
tasty,2393632,1.5018390144538184e-5
argus,2388162,1.4984069666665804e-5
dandy,2387585,1.4980449389566652e-5
duchy,2381794,1.4944114858056786e-5
guano,2379676,1.4930825868635634e-5
amity,2379108,1.4927262060330055e-5
olden,2376038,1.4907999927410822e-5
wield,2374192,1.4896417550417693e-5
bushy,2372785,1.488758959568891e-5
cater,2369412,1.486642634671934e-5
budge,2367048,1.485159387694049e-5
ached,2366399,1.4847521849492743e-5
solon,2358494,1.4797923425803316e-5
husky,2356077,1.4782758417573416e-5
hauls,2346227,1.4720956460161541e-5
valet,2344895,1.4712599078712545e-5
showy,2343874,1.4706193007797061e-5
booty,2343571,1.4704291891746725e-5
saver,2342715,1.4698921082046769e-5
meson,2342339,1.4696561941337443e-5
kilos,2334021,1.4644372227453994e-5
boric,2330648,1.4623208978484425e-5
nosed,2330297,1.4621006695535027e-5
diner,2327386,1.4602742177968939e-5
thyme,2326325,1.4596085134637569e-5
yucca,2319776,1.4554994675846668e-5
squat,2316477,1.4534295725846489e-5
slung,2315318,1.4527023800096197e-5
modus,2308677,1.448535610474876e-5
vigil,2306048,1.4468860942714667e-5
dally,2303894,1.4455346078119217e-5
seton,2300960,1.4436937251413994e-5
engle,2298758,1.4423121219919482e-5
adieu,2294275,1.4394993486409083e-5
stunt,2289826,1.4367079079452186e-5
graze,2288444,1.4358407982483331e-5
taker,2287643,1.4353382259855218e-5
prick,2281921,1.4317480655762757e-5
bight,2275205,1.4275342387135533e-5
nymph,2271436,1.4251694511248695e-5
liege,2268157,1.4231121047456458e-5
flume,2256925,1.4160647993075728e-5
drone,2254423,1.4144949668462073e-5
grist,2254317,1.4144284591559976e-5
agate,2252263,1.413139715800424e-5
eerie,2252155,1.4130719532481349e-5
leaky,2250407,1.411975203790714e-5
dowry,2249006,1.411096172904074e-5
unify,2245156,1.4086805634011733e-5
masse,2242728,1.4071571608367465e-5
tamil,2240927,1.4060271575342209e-5
altho,2240677,1.4058702997742923e-5
acorn,2240272,1.4056161902032078e-5
whisk,2228639,1.3983172849182095e-5
flick,2227066,1.3973303358927386e-5
cilia,2224453,1.3956908585859647e-5
pared,2212738,1.3883405039557098e-5
pluto,2212081,1.3879282817626173e-5
rowed,2200649,1.3807554901166015e-5
hotly,2196965,1.3784440341662934e-5
vomit,2191299,1.3748890098952712e-5
serge,2189596,1.3738204948346376e-5
largo,2187615,1.3725775539449632e-5
situs,2182540,1.3693933414184122e-5
allay,2180620,1.3681886738221604e-5
carte,2171398,1.3624025047739136e-5
navel,2171072,1.3621979622549667e-5
sneer,2170997,1.3621509049269882e-5
prong,2170037,1.3615485711288622e-5
cupid,2169718,1.3613484206271934e-5
tenet,2169430,1.3611677204877555e-5
pussy,2167228,1.3597861173383044e-5
norse,2165495,1.3586987793464791e-5
temps,2156110,1.3528103390387589e-5
gamut,2153984,1.3514764206483259e-5
tongs,2153859,1.3513979917683617e-5
crave,2145180,1.3459525177746798e-5
plush,2144172,1.3453200672866477e-5
smelt,2140747,1.3431711159756256e-5
croup,2140111,1.3427720698343672e-5
droit,2133504,1.3386266329549736e-5
wrung,2128220,1.3353112873411224e-5
gully,2127105,1.3346117017318408e-5
acton,2120425,1.3304204623865481e-5
amide,2118237,1.3290476432716529e-5
downy,2117002,1.3282727659376055e-5
staid,2114692,1.326823400235865e-5
foyer,2113755,1.3262354973516526e-5
cacao,2111243,1.32465939057989e-5
emmet,2111133,1.3245903731655213e-5
annoy,2111033,1.3245276300615499e-5
mesne,2110352,1.3241003495235044e-5
coney,2109969,1.3238600434352938e-5
skunk,2103196,1.3196104530033076e-5
hoofs,2102531,1.3191932113618974e-5
gaily,2100377,1.3178417249023525e-5
loren,2098790,1.3168459918423256e-5
aphid,2094828,1.3143601100629769e-5
tuber,2093544,1.3135544886079836e-5
erode,2085026,1.3082100310116958e-5
beryl,2084408,1.3078222786291521e-5
septa,2082854,1.306847250793436e-5
beaux,2075568,1.3022757882380763e-5
mumps,2069683,1.2985833565693567e-5
madly,2068739,1.2979910616678663e-5
dives,2064135,1.2951023691610207e-5
aegis,2062507,1.2940809114283657e-5
smack,2059151,1.291975252859084e-5
aries,2059139,1.2919677236866074e-5
roost,2058754,1.2917261627363173e-5
vagus,2057701,1.2910654778514979e-5
clove,2052299,1.2876760953749604e-5
beige,2051215,1.2869959601279099e-5
calle,2047118,1.2844253751581997e-5
sired,2041944,1.281179046958717e-5
eater,2038779,1.2791932277180208e-5
shorn,2038326,1.2789090014570302e-5
rodeo,2037133,1.2781604762266509e-5
garth,2034647,1.2766006826619207e-5
tardy,2032589,1.2753094295821883e-5
tulip,2032320,1.275140650632505e-5
champ,2026122,1.2712518330483548e-5
frock,2025196,1.2706708319055792e-5
churn,2024111,1.269990069227489e-5
conic,2023916,1.2698677201747447e-5
affix,2022795,1.2691643699792248e-5
lousy,2018778,1.2666439794926917e-5
erica,2012925,1.262971625617243e-5
dingy,2011300,1.261952050177707e-5
speer,2011046,1.2617926826936195e-5
trawl,2010765,1.2616163745714598e-5
ovoid,2007518,1.259579105985507e-5
chore,2006330,1.258833717910326e-5
zoned,2003811,1.2572532191212854e-5
babel,2000689,1.2552943794152967e-5
horde,1999551,1.2545803628921017e-5
posse,1984054,1.2448570640696466e-5
ramus,1977864,1.240973265933814e-5
hades,1973755,1.2383951517916273e-5
mango,1973123,1.2379986153745277e-5
etude,1963000,1.2316471309594983e-5
tarsi,1957757,1.2283575100182753e-5
atoll,1953713,1.22582017889367e-5
leash,1953120,1.2254481122871193e-5
taxis,1952813,1.2252554909579269e-5
tawny,1951356,1.224341323933063e-5
tarry,1946776,1.2214676897711707e-5
stint,1946564,1.2213346743907512e-5
larch,1945876,1.2209030018354277e-5
ileum,1945087,1.220407958745093e-5
scaly,1944525,1.2200553425007734e-5
murky,1935258,1.2142409390557395e-5
squaw,1934796,1.2139510659153915e-5
bough,1921800,1.2057969721232623e-5
elegy,1920484,1.204971272874998e-5
grail,1919056,1.2040753013502857e-5
vulva,1913576,1.2006369792526503e-5
foggy,1912655,1.2000591152650735e-5
volta,1912078,1.1996970875551581e-5
sully,1908303,1.197328535380236e-5
growl,1907501,1.196825335686385e-5
joked,1903948,1.1945960732022796e-5
afore,1903923,1.1945803874262866e-5
endow,1899364,1.1917199293162285e-5
revel,1897321,1.1904380877020918e-5
fugue,1895029,1.1890000157590662e-5
slavs,1891299,1.1866596979809312e-5
clout,1890261,1.1860084245617076e-5
girth,1889658,1.1856300836447599e-5
shire,1889347,1.1854349525914087e-5
giddy,1888216,1.1847253280854916e-5
horny,1887487,1.1842679308575397e-5
skate,1881625,1.1805899301027334e-5
fiend,1880984,1.1801877468062765e-5
froth,1875822,1.1769489477792705e-5
sleet,1867625,1.1718058955467309e-5
brest,1865659,1.1705723661226523e-5
bugle,1860923,1.1676008527185646e-5
bolus,1859023,1.1664087337431072e-5
smote,1858026,1.1657831849965118e-5
abort,1853194,1.1627514382126116e-5
nanny,1848956,1.1600923854663016e-5
tithe,1847606,1.159245353562687e-5
putty,1847574,1.1592252757694163e-5
savor,1845158,1.157709402377466e-5
louse,1842893,1.1562882710725127e-5
petal,1842553,1.1560749445190099e-5
lated,1841100,1.1551632872183047e-5
felon,1838953,1.1538161927760378e-5
amour,1835643,1.1517393960345828e-5
slugs,1830537,1.1485357331458008e-5
exalt,1828457,1.1472306765831947e-5
spiny,1825498,1.1453741081366797e-5
dicta,1821280,1.142727604011164e-5
gaudy,1818995,1.1412939240854165e-5
adage,1818795,1.1411684378774736e-5
totem,1813786,1.1380256357995437e-5
maori,1813750,1.1380030482821141e-5
tubal,1810925,1.1362305555949208e-5
raked,1809452,1.1353063496734214e-5
minas,1806708,1.1335846789004448e-5
porta,1806574,1.1335006031411231e-5
knack,1803720,1.131709914953778e-5
manna,1803455,1.1315436457282536e-5
zebra,1799895,1.1293099912268702e-5
elude,1797957,1.1280940298719035e-5
